id,Degerlendirme Puani
6115,41.4
6116,53.89
6117,41.16
6118,35.06
6119,9.14
6120,52.55
6121,11.56
6122,13.86
6123,25.16
6124,16.7
6125,45.17
6126,12.8
6127,42.05
6128,17.35
6129,33.61
6130,56.33
6131,35.42
6132,55.42
6133,37.09666666666667
6134,33.92
6135,26.59
6136,36.61
6137,18.79
6138,42.65
6139,43.38
6140,22.38
6141,24.48
6142,22.78
6143,45.55
6144,44.98
6145,57.57
6146,37.11
6147,31.44
6148,58.68
6149,38.1
6150,32.25
6151,21.45
6152,38.19
6153,23.49
6154,33.23
6155,16.64
6156,38.88
6157,24.92
6158,36.08
6159,18.69
6160,34.64
6161,39.52
6162,40.6
6163,57.46
6164,37.9
6165,19.33
6166,46.56
6167,31.99
6168,38.44
6169,39.37
6170,11.08
6171,17.71
6172,46.4
6173,17.84
6174,30.47
6175,20.06
6176,11.88
6177,36.07
6178,4.6
6179,55.57
6180,12.62
6181,11.95
6182,20.11
6183,24.61
6184,37.02
6185,37.68
6186,40.71
6187,13.64
6188,23.68
6189,25.56
6190,37.23
6191,25.7
6192,31.41
6193,49.82
6194,32.72
6195,48.92
6196,50.48
6197,22.29
6198,49.88
6199,38.33166666666667
6200,43.62
6201,13.3
6202,47.23
6203,35.57
6204,26.48
6205,39.46
6206,23.98
6207,11.11
6208,25.51
6209,52.43
6210,23.21
6211,20.43
6212,29.51
6213,33.09
6214,51.1
6215,23.77
6216,31.99
6217,24.75
6218,50.66
6219,10.54
6220,18.96
6221,32.14
6222,42.85
6223,33.56
6224,29.18
6225,52.16
6226,27.39
6227,54.44
6228,41.39
6229,10.5
6230,33.84
6231,47.73
6232,43.12
6233,24.87
6234,41.57
6235,31.35
6236,23.48
6237,48.52
6238,36.14
6239,34.31
6240,4.22
6241,34.38
6242,47.26
6243,18.89
6244,21.24
6245,17.69
6246,29.12
6247,51.57
6248,8.08
6249,41.64
6250,40.06
6251,40.75
6252,17.85
6253,18.81
6254,16.74
6255,45.2
6256,23.66
6257,32.75666666666667
6258,19.43
6259,21.32
6260,45.11
6261,26.92
6262,43.98
6263,28.91
6264,18.24
6265,43.78
6266,31.59
6267,12.88
6268,12.44
6269,16.25
6270,21.43
6271,26.56
6272,34.14
6273,26.72
6274,45.26
6275,45.05
6276,20.15
6277,12.76
6278,21.37
6279,35.58
6280,19.07
6281,35.89
6282,22.87
6283,44.48
6284,36.88
6285,35.25
6286,42.07
6287,58.19
6288,37.78
6289,33.13
6290,24.63
6291,58.54
6292,54.63
6293,34.75
6294,49.44
6295,49.85
6296,50.22
6297,38.51
6298,28.02
6299,47.48
6300,20.52
6301,36.6
6302,20.9
6303,22.1
6304,32.28
6305,39.61
6306,22.21
6307,20.84
6308,47.68
6309,32.88
6310,9.21
6311,31.21
6312,45.04
6313,34.16
6314,58.91
6315,30.94
6316,54.33
6317,40.96
6318,49.5
6319,33.12
6320,11.85
6321,31.49
6322,29.98
6323,33.78
6324,39.8
6325,22.25
6326,38.12
6327,11.73
6328,34.96
6329,35.39
6330,57.59
6331,53.79
6332,23.83
6333,14.74
6334,15.76
6335,46.27
6336,52.69
6337,11.54
6338,21.06
6339,33.75
6340,31.77
6341,27.11
6342,10.11
6343,36.13880952380952
6344,34.16
6345,55.07
6346,34.19
6347,28.1
6348,52.72
6349,25.33
6350,46.06
6351,19.5
6352,25.18
6353,39.57
6354,52.26
6355,35.32
6356,39.66
6357,39.44
6358,11.84
6359,40.65
6360,41.18333333333334
6361,43.65
6362,39.4
6363,32.44
6364,30.74
6365,10.73
6366,21.78
6367,28.31
6368,35.84
6369,51.91
6370,47.34
6371,15.11
6372,52.16
6373,17.2
6374,30.61
6375,23.15
6376,8.85
6377,40.27
6378,43.39
6379,13.93
6380,27.13
6381,10.18
6382,44.13
6383,19.24
6384,11.78
6385,28.17
6386,10.9
6387,19.65
6388,23.91
6389,11.78
6390,34.72880952380953
6391,44.4
6392,34.18
6393,38.99
6394,16.42
6395,20.36
6396,7.45
6397,40.38
6398,17.39
6399,8.51
6400,29.02
6401,10.48
6402,46.64
6403,10.28
6404,24.46
6405,12.66
6406,21.54
6407,35.11
6408,52.15
6409,56.67
6410,9.95
6411,22.05
6412,9.74
6413,22.03
6414,10.35
6415,24.19
6416,23.08
6417,44.46
6418,10.82
6419,31.08
6420,44.61
6421,39.38
6422,14.45
6423,13.78
6424,9.65
6425,44.98
6426,26.0
6427,22.1
6428,8.72
6429,24.19
6430,25.11
6431,37.04
6432,32.93
6433,36.22
6434,34.93
6435,46.63
6436,41.14
6437,20.22
6438,28.3
6439,36.17
6440,43.14
6441,19.89
6442,55.2
6443,37.52
6444,45.06
6445,24.29
6446,28.58
6447,30.01
6448,37.8
6449,22.38
6450,40.76
6451,28.83
6452,41.55
6453,57.69
6454,29.85
6455,24.45
6456,16.06
6457,41.8
6458,16.68
6459,22.85
6460,30.34
6461,27.98
6462,45.46
6463,32.48
6464,22.16
6465,19.05
6466,54.0
6467,34.233333333333334
6468,50.26
6469,55.47
6470,44.34
6471,11.7
6472,52.22
6473,8.21
6474,11.835
6475,36.12
6476,31.575
6477,14.81
6478,53.84
6479,18.6
6480,19.07
6481,39.6
6482,26.9
6483,25.49
6484,51.98
6485,24.36
6486,20.78
6487,11.09
6488,36.93
6489,12.12
6490,42.66
6491,19.74
6492,37.62
6493,15.7
6494,46.33
6495,40.07
6496,22.2
6497,55.89
6498,48.15
6499,43.56
6500,35.86
6501,38.195
6502,26.36
6503,12.26
6504,37.01
6505,15.81
6506,40.21
6507,12.48
6508,29.08
6509,37.63
6510,31.29
6511,34.04
6512,13.84
6513,35.57
6514,16.06
6515,41.85
6516,36.31
6517,22.69
6518,35.08
6519,37.49
6520,44.11
6521,28.18
6522,19.45
6523,12.99
6524,34.25
6525,56.32
6526,23.54
6527,44.54
6528,32.37
6529,13.85
6530,21.15
6531,24.76
6532,54.79
6533,57.2
6534,25.23
6535,47.67
6536,30.64
6537,32.72
6538,43.24
6539,43.72
6540,36.51
6541,40.94
6542,51.54
6543,12.45
6544,36.14
6545,33.69
6546,10.95
6547,23.65
6548,22.53
6549,21.17
6550,28.22
6551,24.92
6552,38.14
6553,28.14
6554,48.87
6555,44.41
6556,45.5
6557,35.55
6558,36.32
6559,33.75
6560,32.04
6561,40.9
6562,35.54
6563,18.45
6564,36.21
6565,41.18
6566,46.95
6567,47.86
6568,35.03
6569,20.7
6570,40.93
6571,40.58
6572,31.18
6573,43.07
6574,32.41
6575,32.82
6576,46.92
6577,53.11
6578,54.42
6579,23.02
6580,20.66
6581,22.41
6582,13.1
6583,19.69
6584,50.37
6585,15.41
6586,41.24
6587,58.23
6588,20.8
6589,34.51
6590,19.67
6591,44.18
6592,18.64
6593,35.2
6594,44.91
6595,36.8
6596,4.95
6597,23.11
6598,53.97
6599,41.47
6600,43.9
6601,17.47
6602,50.75
6603,47.58
6604,17.82
6605,33.93
6606,40.0
6607,19.7
6608,12.92
6609,48.51
6610,24.85
6611,48.85
6612,43.51
6613,38.71
6614,39.96
6615,40.59
6616,57.8
6617,20.85
6618,22.89
6619,37.38
6620,39.27
6621,6.24
6622,46.87
6623,28.35
6624,11.43
6625,37.15
6626,39.87
6627,10.69
6628,14.48
6629,29.79
6630,36.67
6631,28.47
6632,22.94
6633,27.43
6634,38.19
6635,49.84
6636,50.87
6637,15.24
6638,11.17
6639,40.88
6640,46.62
6641,10.61
6642,34.1
6643,33.28
6644,32.71
6645,39.15
6646,22.32
6647,18.58
6648,9.84
6649,40.42
6650,38.08
6651,17.64
6652,25.35
6653,25.61
6654,33.97
6655,63.06
6656,33.95
6657,36.68
6658,47.36
6659,44.44
6660,16.97
6661,29.85
6662,20.59
6663,46.21
6664,12.4
6665,16.49
6666,15.99
6667,18.66
6668,29.83
6669,43.09
6670,19.87
6671,25.51
6672,53.07
6673,45.0
6674,40.13333333333333
6675,25.75
6676,32.71
6677,23.77
6678,25.08
6679,36.62
6680,38.57
6681,23.43
6682,23.15
6683,19.37
6684,18.49
6685,14.94
6686,5.88
6687,46.19
6688,46.01
6689,12.52
6690,18.25
6691,28.17
6692,12.77
6693,38.85
6694,14.75
6695,10.73
6696,33.56
6697,13.09
6698,31.98
6699,45.0
6700,10.71
6701,33.71
6702,33.48
6703,19.38
6704,21.46
6705,35.51
6706,16.95
6707,32.52
6708,39.61
6709,13.47
6710,21.85
6711,23.08
6712,22.3
6713,51.22
6714,36.18
6715,14.89
6716,14.25
6717,36.25
6718,35.38
6719,22.61
6720,47.34
6721,35.59
6722,43.51
6723,54.24
6724,28.52
6725,13.26
6726,30.24
6727,22.62
6728,60.67
6729,49.06
6730,11.28
6731,21.67
6732,24.02
6733,30.17
6734,37.858809523809526
6735,13.41
6736,31.0
6737,34.04
6738,9.71
6739,40.4
6740,35.89
6741,33.16
6742,31.53
6743,9.35
6744,43.82
6745,22.57
6746,36.24
6747,33.8
6748,28.75
6749,51.97
6750,38.25
6751,6.73
6752,50.41
6753,37.82
6754,23.41
6755,31.06
6756,29.5
6757,44.87
6758,22.04
6759,17.26
6760,43.37
6761,15.22
6762,34.63
6763,27.93
6764,25.22
6765,7.81
6766,45.87
6767,8.68
6768,32.78
6769,13.74
6770,20.19
6771,37.69
6772,32.38
6773,33.59
6774,30.77
6775,36.08
6776,32.92
6777,51.78
6778,27.4
6779,54.5
6780,35.95
6781,32.88
6782,46.89
6783,34.73
6784,28.66
6785,27.87
6786,59.64
6787,19.27
6788,37.02
6789,19.28
6790,7.47
6791,52.84
6792,29.38
6793,21.2
6794,42.78
6795,54.46
6796,43.73
6797,8.47
6798,8.98
6799,13.34
6800,43.0
6801,24.4
6802,22.59
6803,51.59
6804,31.01
6805,45.6
6806,19.58
6807,38.47
6808,28.06
6809,41.19
6810,17.5
6811,36.89
6812,19.27
6813,35.53
6814,35.07
6815,22.15
6816,44.32
6817,12.2
6818,44.47
6819,26.25
6820,31.89
6821,47.07
6822,17.16
6823,30.61
6824,23.96
6825,8.81
6826,56.99
6827,42.51
6828,36.04
6829,15.35
6830,21.33
6831,49.22
6832,26.35
6833,44.5
6834,51.71
6835,48.21
6836,23.61
6837,12.98
6838,39.13166666666667
6839,29.45
6840,44.43
6841,40.36
6842,45.76
6843,12.47
6844,25.67
6845,55.87
6846,27.84
6847,29.36
6848,40.21
6849,34.35
6850,29.85
6851,33.39
6852,18.57
6853,19.53
6854,14.23
6855,31.42
6856,29.46
6857,19.1
6858,30.46
6859,20.91
6860,14.37
6861,58.25
6862,45.3
6863,36.03
6864,56.72
6865,28.14
6866,28.84
6867,26.14
6868,47.58
6869,34.88
6870,23.39
6871,7.57
6872,24.02
6873,51.42
6874,48.14
6875,10.33
6876,13.45
6877,55.75
6878,15.8
6879,33.66
6880,27.37
6881,51.32
6882,54.39
6883,35.47
6884,50.01
6885,35.38
6886,47.38
6887,10.96
6888,41.42
6889,49.27
6890,23.7
6891,34.035
6892,21.39
6893,53.85
6894,44.89
6895,21.43
6896,9.09
6897,13.14
6898,42.04
6899,56.97
6900,5.12
6901,51.09
6902,9.73
6903,22.03
6904,33.64
6905,55.81
6906,44.98
6907,38.22
6908,45.54
6909,33.07
6910,28.26
6911,8.43
6912,39.54
6913,44.62
6914,25.0
6915,27.14
6916,44.52
6917,48.47
6918,18.45
6919,51.49
6920,35.55
6921,31.13
6922,53.02
6923,39.94
6924,36.55
6925,17.18
6926,45.64
6927,38.26
6928,35.1
6929,53.18
6930,58.97
6931,55.84
6932,24.44
6933,42.78
6934,56.01
6935,46.25
6936,48.35
6937,22.69
6938,51.82
6939,25.96
6940,24.99
6941,27.97
6942,15.51
6943,43.62
6944,29.94
6945,30.73
6946,38.5
6947,45.56
6948,41.35
6949,33.04
6950,52.91
6951,50.46
6952,24.04
6953,9.13
6954,34.2
6955,9.06
6956,15.16
6957,46.45
6958,42.58
6959,44.29
6960,22.49
6961,21.61
6962,39.31
6963,28.99
6964,25.26
6965,35.42
6966,39.13
6967,12.16
6968,31.39
6969,13.05
6970,33.54
6971,22.28
6972,23.7
6973,37.09
6974,44.71
6975,34.84
6976,32.53666666666667
6977,54.0
6978,44.32
6979,24.0
6980,41.07
6981,40.21
6982,31.36
6983,42.63
6984,35.59
6985,17.27
6986,25.81
6987,44.62
6988,37.47
6989,28.99
6990,49.17
6991,25.11
6992,29.24
6993,20.87
6994,23.42
6995,6.94
6996,39.94
6997,12.32
6998,36.56
6999,31.42
7000,49.02
7001,43.89
7002,29.36
7003,31.33
7004,21.34
7005,42.07
7006,50.03
7007,35.78
7008,33.23
7009,34.52
7010,50.35
7011,33.56
7012,14.04
7013,48.0
7014,22.33
7015,42.98
7016,37.88
7017,57.61
7018,45.99
7019,17.39
7020,53.28
7021,33.11
7022,37.36
7023,33.59
7024,54.28
7025,31.73
7026,40.18
7027,21.26
7028,45.07
7029,28.85
7030,46.27
7031,54.77
7032,22.82
7033,7.04
7034,37.9
7035,13.96
7036,15.58
7037,39.07
7038,26.98
7039,13.69
7040,36.56
7041,24.37
7042,28.64
7043,42.86
7044,30.77
7045,28.44
7046,35.76
7047,18.92
7048,27.59
7049,42.41
7050,20.38
7051,29.55
7052,34.36
7053,7.81
7054,22.47
7055,23.12
7056,9.22
7057,22.34
7058,37.28
7059,27.34
7060,38.33
7061,31.49
7062,33.98
7063,35.97
7064,36.02
7065,33.7
7066,17.97
7067,47.29
7068,38.47
7069,32.36
7070,32.62
7071,18.96
7072,13.33
7073,36.15
7074,32.37
7075,56.32
7076,40.79
7077,40.38
7078,21.64
7079,40.24
7080,16.98
7081,19.73
7082,50.33
7083,8.8
7084,39.35
7085,22.37
7086,13.07
7087,25.83
7088,33.24
7089,18.24
7090,36.96
7091,31.99
7092,10.67
7093,19.62
7094,29.87
7095,31.2
7096,46.84
7097,13.07
7098,31.24
7099,19.26
7100,12.63
7101,6.24
7102,18.54
7103,44.18
7104,31.77
7105,38.11
7106,50.62
7107,28.56
7108,25.82
7109,21.49
7110,20.63
7111,20.65
7112,8.59
7113,51.25
7114,34.41
7115,25.57
7116,20.33
7117,31.17
7118,55.63
7119,32.7
7120,19.71
7121,19.15
7122,34.69
7123,29.91
7124,30.72
7125,11.91
7126,47.26
7127,35.51
7128,33.0
7129,61.25
7130,33.05
7131,33.59
7132,59.64
7133,19.39
7134,7.06
7135,41.65
7136,18.56
7137,23.77
7138,25.18
7139,53.66
7140,54.41
7141,48.66
7142,50.65
7143,43.47
7144,48.09
7145,37.97
7146,45.01
7147,41.33
7148,46.32
7149,53.8
7150,31.46
7151,23.1
7152,38.09
7153,37.67
7154,31.15
7155,19.65
7156,40.67
7157,42.82
7158,13.37
7159,41.03
7160,30.5
7161,29.35
7162,49.9
7163,26.0
7164,24.94
7165,19.66
7166,20.44
7167,41.7
7168,24.48
7169,49.58
7170,22.21
7171,10.17
7172,39.94
7173,34.64
7174,34.76
7175,42.7
7176,34.54
7177,39.1
7178,32.87
7179,48.22
7180,49.93
7181,28.4
7182,19.07
7183,44.7
7184,38.83
7185,45.4
7186,20.56
7187,46.59
7188,25.25
7189,38.33
7190,34.9
7191,45.21
7192,35.69
7193,32.69
7194,17.35
7195,17.3
7196,19.41
7197,33.8
7198,41.25
7199,39.96
7200,33.85
7201,46.59
7202,38.24
7203,21.85
7204,38.69
7205,57.41
7206,16.11
7207,43.14
7208,16.16
7209,45.77
7210,37.57
7211,50.09
7212,19.83
7213,24.96
7214,24.59
7215,31.88
7216,17.87
7217,21.99
7218,41.23
7219,40.32
7220,17.65
7221,53.4
7222,39.51
7223,50.49
7224,7.05
7225,37.82
7226,45.76
7227,36.47
7228,15.1
7229,47.74
7230,37.17
7231,10.28
7232,22.46
7233,19.42
7234,23.29
7235,48.36
7236,12.22
7237,20.93
7238,44.59
7239,24.57
7240,51.925
7241,48.84
7242,61.33
7243,38.46
7244,24.27
7245,51.84
7246,22.57
7247,37.53
7248,36.33
7249,9.19
7250,7.35
7251,14.26
7252,38.31
7253,34.07
7254,38.13
7255,23.28
7256,14.68
7257,37.34
7258,39.93
7259,35.44
7260,32.77
7261,39.38
7262,18.95
7263,34.31833333333333
7264,57.89
7265,34.83
7266,22.59
7267,24.96
7268,26.29
7269,12.97
7270,36.22
7271,45.28
7272,24.69
7273,38.14
7274,47.26
7275,10.77
7276,52.01
7277,23.19
7278,18.73
7279,16.68
7280,27.83
7281,35.45
7282,19.6
7283,21.26
7284,45.24
7285,35.63
7286,29.78
7287,12.98
7288,28.39
7289,38.35
7290,11.16
7291,50.99
7292,28.25
7293,30.33
7294,16.07
7295,36.59
7296,24.77
7297,34.0
7298,41.77
7299,21.23
7300,45.09
7301,28.74
7302,47.64
7303,9.4
7304,41.91
7305,19.57
7306,9.97
7307,47.16
7308,33.58
7309,54.5
7310,40.97
7311,27.39
7312,9.12
7313,37.63
7314,40.09
7315,30.44
7316,35.06
7317,31.37
7318,21.7
7319,42.25
7320,33.13
7321,33.73
7322,44.28
7323,25.63
7324,9.07
7325,21.47
7326,45.96
7327,27.35
7328,39.81
7329,39.82
7330,45.44
7331,33.1
7332,46.61
7333,32.74
7334,44.15
7335,16.12
7336,30.2
7337,13.34
7338,21.09
7339,15.74
7340,10.47
7341,51.74
7342,22.14
7343,32.05
7344,35.77
7345,51.57
7346,11.52
7347,10.58
7348,37.25
7349,52.35
7350,11.84
7351,35.22
7352,29.22
7353,46.85
7354,57.88
7355,35.5
7356,44.87
7357,32.28
7358,41.69
7359,22.15
7360,25.69
7361,22.41
7362,36.05
7363,35.3
7364,20.03
7365,9.56
7366,12.27
7367,26.01
7368,32.54
7369,14.47
7370,9.45
7371,41.88
7372,58.03
7373,30.12
7374,18.4
7375,31.99
7376,36.45
7377,44.85
7378,38.39
7379,26.95
7380,21.69
7381,43.88
7382,50.84
7383,46.05
7384,35.7
7385,45.18
7386,31.88
7387,42.09
7388,40.2
7389,11.17
7390,41.52
7391,51.47
7392,51.29
7393,11.34
7394,29.41
7395,22.01
7396,44.53
7397,36.91
7398,20.84
7399,22.16
7400,54.77
7401,12.76
7402,12.52
7403,42.85
7404,35.14
7405,37.93
7406,40.6
7407,18.13
7408,34.29
7409,22.58
7410,36.01
7411,15.64
7412,37.8
7413,19.68
7414,26.64
7415,27.28
7416,24.95
7417,21.47
7418,31.33
7419,49.36
7420,19.28
7421,44.96
7422,18.83
7423,36.03
7424,10.51
7425,51.2
7426,26.7
7427,42.36
7428,29.58
7429,21.17
7430,40.53
7431,41.57
7432,9.98
7433,30.65166666666667
7434,26.42
7435,44.59
7436,37.75
7437,9.2
7438,45.4
7439,23.6
7440,52.24
7441,37.43
7442,42.25
7443,15.2
7444,6.89
7445,38.83
7446,13.84
7447,35.85
7448,47.56
7449,21.94
7450,21.03
7451,9.44
7452,12.93
7453,47.91
7454,42.11
7455,23.11
7456,22.92
7457,28.76
7458,12.03
7459,39.13
7460,9.96
7461,52.91
7462,34.93
7463,8.31
7464,19.8
7465,17.9
7466,35.03
7467,28.02
7468,29.52
7469,30.27
7470,41.26
7471,13.12
7472,33.13
7473,28.93
7474,29.41
7475,35.26
7476,17.36
7477,12.12
7478,35.43
7479,18.78
7480,8.52
7481,45.09
7482,28.09
7483,40.49
7484,32.29
7485,26.38
7486,37.47
7487,22.03
7488,45.24
7489,36.5
7490,8.79
7491,37.14
7492,35.62
7493,12.11
7494,40.05
7495,36.46
7496,42.21
7497,27.13
7498,52.26
7499,52.55
7500,10.87
7501,21.05
7502,34.91
7503,38.18
7504,39.19
7505,14.85
7506,5.32
7507,29.31
7508,32.05
7509,31.25
7510,44.83
7511,45.56
7512,42.11
7513,34.91
7514,27.5
7515,14.85
7516,35.09
7517,45.73
7518,34.92
7519,9.37
7520,30.23
7521,38.22
7522,46.55
7523,34.36
7524,31.42
7525,8.75
7526,35.84
7527,33.67
7528,38.38
7529,46.63
7530,23.28
7531,24.62
7532,13.35
7533,29.05
7534,30.49
7535,56.34
7536,47.17
7537,54.62
7538,19.77
7539,12.57
7540,15.22
7541,31.12
7542,21.79
7543,59.25
7544,5.4
7545,42.24
7546,30.1
7547,26.31
7548,31.55
7549,15.16
7550,36.3
7551,32.73
7552,48.7
7553,44.17
7554,22.5
7555,46.2
7556,9.58
7557,19.19
7558,34.7
7559,40.44
7560,36.26
7561,48.25
7562,32.78
7563,40.94
7564,36.63
7565,31.71
7566,37.04
7567,20.17
7568,35.92
7569,49.79
7570,32.55
7571,17.31
7572,43.58
7573,28.54
7574,10.14
7575,36.49
7576,8.82
7577,21.66
7578,22.22
7579,23.39
7580,22.38
7581,7.08
7582,37.17
7583,18.07
7584,32.32
7585,20.31
7586,23.73
7587,50.81
7588,12.93
7589,23.42
7590,29.65
7591,20.91
7592,37.95
7593,32.13
7594,51.76
7595,27.88
7596,20.96
7597,46.23
7598,48.05
7599,39.09
7600,37.63
7601,21.18
7602,30.54
7603,30.28
7604,42.93
7605,28.63
7606,24.75
7607,41.66
7608,33.05
7609,34.24
7610,21.26
7611,21.76
7612,37.54
7613,38.04
7614,19.98
7615,57.02
7616,16.54
7617,35.77
7618,26.29
7619,50.76
7620,21.19
7621,51.07
7622,33.88
7623,34.65
7624,31.5
7625,28.74
7626,31.88333333333333
7627,13.89
7628,43.33
7629,24.32
7630,20.82
7631,25.2
7632,25.0
7633,23.19
7634,12.2
7635,58.2
7636,51.35
7637,46.99
7638,45.15
7639,30.23
7640,14.63
7641,35.38
7642,9.7
7643,14.47
7644,27.35
7645,34.24
7646,34.4
7647,36.59
7648,37.15
7649,45.94
7650,44.26
7651,41.26
7652,14.13
7653,26.21
7654,20.04
7655,20.44
7656,28.49
7657,55.93
7658,24.55
7659,10.16
7660,20.36
7661,41.18
7662,49.55
7663,32.87833333333333
7664,43.48
7665,46.88
7666,10.41
7667,18.97
7668,34.69
7669,54.2
7670,51.91
7671,54.39
7672,17.38
7673,46.21
7674,44.71
7675,27.0
7676,34.9
7677,32.99
7678,17.82
7679,29.17
7680,10.7
7681,39.61
7682,45.87
7683,17.68
7684,37.61
7685,15.72
7686,25.17
7687,32.78
7688,49.21
7689,28.25
7690,12.36
7691,18.62
7692,51.13
7693,19.1
7694,30.43
7695,10.26
7696,35.87
7697,44.78
7698,40.48
7699,30.92
7700,37.54
7701,58.27
7702,13.11
7703,17.13
7704,11.49
7705,40.07
7706,23.46
7707,33.13
7708,33.53
7709,36.23
7710,43.27
7711,53.62
7712,20.06
7713,10.55
7714,35.11
7715,27.54
7716,34.62
7717,25.96
7718,12.72
7719,18.69
7720,32.24
7721,34.92
7722,35.1
7723,31.39
7724,43.45
7725,33.65
7726,37.47
7727,15.79
7728,38.08
7729,33.6
7730,13.35
7731,46.24
7732,45.84
7733,24.09
7734,26.87
7735,7.43
7736,22.46
7737,37.0
7738,42.14
7739,30.82
7740,22.24
7741,45.19
7742,21.45
7743,27.45
7744,53.27
7745,31.59
7746,26.03
7747,32.03
7748,31.82
7749,33.98
7750,45.74
7751,18.31
7752,11.58
7753,8.59
7754,39.57
7755,44.57
7756,41.34
7757,37.38
7758,22.44
7759,45.85
7760,40.64
7761,34.78
7762,21.09
7763,20.35
7764,29.28
7765,14.62
7766,26.55
7767,32.46
7768,28.49
7769,54.56
7770,34.06
7771,44.3
7772,22.68
7773,28.09
7774,9.55
7775,36.83
7776,52.73
7777,18.79
7778,19.41
7779,19.92
7780,18.14
7781,21.06
7782,30.75
7783,14.65
7784,41.26
7785,47.25
7786,21.67
7787,34.58
7788,56.23
7789,40.54
7790,40.6
7791,37.498333333333335
7792,44.05
7793,55.87
7794,8.49
7795,36.21
7796,45.49
7797,40.33
7798,36.48
7799,41.0
7800,20.1
7801,8.53
7802,53.91
7803,36.555
7804,50.16
7805,42.95
7806,44.96
7807,25.41
7808,39.34
7809,27.36
7810,19.17
7811,12.5
7812,20.76
7813,26.14
7814,38.76
7815,21.26
7816,38.15
7817,18.4
7818,47.64
7819,18.7
7820,46.66
7821,34.35
7822,19.75
7823,14.75
7824,36.82
7825,20.22
7826,44.44
7827,36.15
7828,12.96
7829,44.8
7830,25.78
7831,26.17
7832,17.73
7833,18.95
7834,44.07
7835,44.66
7836,30.34
7837,38.08
7838,39.0
7839,45.8
7840,39.86
7841,12.79
7842,25.16
7843,21.03
7844,50.53
7845,42.5
7846,28.67
7847,38.87
7848,26.58
7849,41.8
7850,26.21
7851,30.51
7852,29.75
7853,21.5
7854,44.89
7855,34.82
7856,34.88
7857,28.61
7858,55.74
7859,37.94
7860,35.78
7861,32.5
7862,37.36
7863,32.26
7864,34.11
7865,14.73
7866,46.52
7867,41.4
7868,34.36
7869,58.46
7870,28.13
7871,35.25
7872,42.4
7873,21.18
7874,20.68
7875,14.35
7876,9.96
7877,22.85
7878,24.62
7879,32.15
7880,33.33
7881,34.16
7882,21.41
7883,13.28
7884,12.49
7885,42.42
7886,19.54
7887,26.2
7888,35.73
7889,40.12
7890,22.39
7891,44.75
7892,16.73
7893,38.91
7894,25.57
7895,51.38
7896,18.48
7897,44.2
7898,48.04
7899,25.23
7900,19.82
7901,26.2
7902,44.76
7903,34.61
7904,19.25
7905,20.29
7906,29.12
7907,39.28
7908,29.24
7909,24.7
7910,13.49
7911,33.13
7912,26.63
7913,35.08
7914,46.25
7915,26.68
7916,42.44
7917,52.94
7918,13.07
7919,30.94
7920,23.2
7921,20.23
7922,53.74
7923,25.4
7924,21.16
7925,28.32
7926,42.47
7927,18.1
7928,21.98
7929,59.24
7930,53.56
7931,36.15
7932,18.86
7933,25.18
7934,20.09
7935,50.77
7936,19.41
7937,48.0
7938,33.74
7939,6.87
7940,16.92
7941,19.32
7942,9.31
7943,17.93
7944,36.36
7945,13.02
7946,12.6
7947,23.93
7948,33.84
7949,11.65
7950,15.89
7951,28.01
7952,48.47
7953,14.07
7954,19.07
7955,38.69
7956,41.09
7957,52.59
7958,39.5
7959,16.34
7960,13.94
7961,24.28
7962,29.46
7963,45.59
7964,23.75
7965,47.72
7966,13.35
7967,17.75
7968,19.84
7969,47.4
7970,32.57
7971,53.41
7972,46.01
7973,42.72
7974,15.14
7975,51.34
7976,27.38
7977,29.03
7978,23.61
7979,46.88
7980,10.85
7981,13.27
7982,47.64
7983,43.58
7984,24.99
7985,19.0
7986,31.6
7987,24.07
7988,18.89
7989,21.49
7990,41.73
7991,44.52
7992,22.04
7993,10.31
7994,35.79
7995,30.94
7996,56.96
7997,25.6
7998,35.37
7999,15.06
8000,46.93
8001,34.9
8002,44.38
8003,16.92
8004,34.01
8005,53.58
8006,46.46
8007,31.55
8008,36.46
8009,32.19
8010,28.94
8011,48.48
8012,24.27
8013,49.06
8014,29.37
8015,22.57
8016,33.98
8017,28.22
8018,42.92
8019,38.78
8020,52.77
8021,29.55
8022,40.5
8023,10.6
8024,28.16
8025,55.92
8026,23.29
8027,54.45
8028,9.25
8029,35.29
8030,29.81
8031,50.53
8032,33.48
8033,7.72
8034,17.1
8035,23.34
8036,50.47
8037,59.05
8038,39.84
8039,54.47
8040,45.16
8041,36.72
8042,13.28
8043,31.78
8044,38.31
8045,14.41
8046,44.02
8047,34.02
8048,30.44
8049,11.8
8050,43.74
8051,31.68
8052,14.19
8053,34.02
8054,46.28
8055,46.72
8056,18.02
8057,10.29
8058,45.76
8059,35.48
8060,48.01
8061,39.39
8062,52.88
8063,35.91
8064,35.87
8065,24.5
8066,43.25
8067,34.07
8068,33.9
8069,32.86
8070,26.09
8071,10.27
8072,37.82
8073,44.97
8074,44.68
8075,32.24
8076,38.38
8077,11.8
8078,35.0
8079,53.96
8080,16.07
8081,10.08
8082,41.24
8083,13.05
8084,13.27
8085,18.34
8086,20.37
8087,36.01
8088,45.6
8089,16.93
8090,20.97
8091,37.0
8092,14.41
8093,21.54
8094,54.73
8095,43.94
8096,26.82
8097,8.22
8098,43.22
8099,46.1
8100,17.95
8101,48.61
8102,39.9
8103,43.55
